userName,score,at,content
Pengguna Google,5,2024-05-19 08:11:04,"Aplikasi sudah bagus, fiturnya banyak, transaksi juga lancar, saran tambahkan notifikasi uang keluar masuk, jadi gak usah keluar masuk aplikasi untuk cek transaksi"
Pengguna Google,5,2024-05-19 07:48:59,❤️
Pengguna Google,5,2024-05-19 06:47:57,Ok
Pengguna Google,1,2024-05-19 06:16:21,Halo BCA kenapa susah buat verifikasi gak msuk2 sedangkan tiap SMS mngandung biayay trus tlong profesional dong cara kerjanya sya pengguna lama pdhal jadi kecewa skrang SMA aplikasi ini No hp sudah sya daftarkan sesuai arahan msih sja gak bisa msuk payaaaaaaah uninstall lagi aja lah gak usah gunain aplikasi gak jelas ngbsin pulsa doang.
Pengguna Google,5,2024-05-19 06:15:42,Sangat baik
Pengguna Google,1,2024-05-19 05:56:04,Makin gak jelas ni bca. Sering banget ilang 15rb sebulan bisa 2x. Katanya potongan bulanan 5rb. Nyatanya merampok secara halus
Pengguna Google,1,2024-05-19 05:20:18,"Aplikasi apa ini, menguras pulsa tapi tidak bisa approve"
Pengguna Google,5,2024-05-19 05:06:05,Sangat membantu
Pengguna Google,1,2024-05-19 04:18:35,"Bukan soal duit kecil ya, tapi takutnya jadi kebiasaan.. temen saya transfer uang 70 ribu ke saya sesama BCA.. tapi kenapa masuknya cuma 60 ribu haha. Diliat dari mutasi ga ada tuh yg 10 ribu gatau kemana. kalo dibiarin takutnya makin berani lebih besar jumlahnya"
Pengguna Google,5,2024-05-19 04:01:39,Sangat membantu dalam transaksi terimaksih Bangking bca
Pengguna Google,5,2024-05-19 03:30:21,Apk nya mantap cepat nyaman
Pengguna Google,5,2024-05-19 02:05:18,sangat mempermudah segalanya
Pengguna Google,4,2024-05-19 01:37:49,"Selama ini pemakaian m-banking ini aman² saja,tpi kenapa semalam ada yg transfer ke m-banking tapi uang tidak masuk,pdhl no rek sudah benar."
Pengguna Google,5,2024-05-19 01:36:06,Tolong bantu min saya tidak nerima kode otp saya udh coba berkali kali
Pengguna Google,2,2024-05-19 00:59:33,ga ada tiktur bantuan. terkadang aa kendala g bisa melapor. kaya semcem ksalahn. transaksi. duit uda di transfer tp g masuk.
Pengguna Google,1,2024-05-18 22:05:46,"Keseringan update,dan memakan aaktu lama.."
Pengguna Google,5,2024-05-18 22:04:20,👍♨️
Pengguna Google,1,2024-05-18 21:54:49,"Maintenancenya kurang lama,seminggu kalau perlu"
Pengguna Google,1,2024-05-18 21:54:38,"Yg di perbarui apanya coba itu"" aja gak jelas gak ada perubahan"
Pengguna Google,1,2024-05-18 21:28:07,APLIKASI SERING BGT DALAM PERBAIKAN . BIKKiN MALES nabung dsini !!!
Pengguna Google,5,2024-05-18 21:26:02,good
Pengguna Google,1,2024-05-18 20:32:17,Tiap mlm minggu sampe ke minggu dini hari ganggu melulu.. lemah sistem lo !!!!!!
Pengguna Google,1,2024-05-18 20:10:45,Pemeliharaan sistem kok lama banget ya
Pengguna Google,5,2024-05-18 19:57:56,Kalau dah keluar m bangking sulit masuk
Pengguna Google,1,2024-05-18 19:45:22,Perbaikan nya sangat lambat dan sangat mengganggu sekali..
Pengguna Google,5,2024-05-18 19:39:52,jos ..
Pengguna Google,1,2024-05-18 19:34:55,Hadeh sekarang bca pemeliharaan sistem mulu.. Udh gitu lama lg sampai pagi
Pengguna Google,5,2024-05-18 19:21:43,"Sangat mudah d mengerti fitur"" nya"
Pengguna Google,3,2024-05-18 19:18:25,Lagi urgent malah lagi pemiharaan sistem. kesel bgt sumpah
Pengguna Google,3,2024-05-18 19:02:19,"Dikala di butuhkan kan, isi etol tertera maintenance, waduk malem malem mau top up kemana... Kl eroo posisi di jalan tol"
Pengguna Google,1,2024-05-18 19:00:35,"Yaa makanya kalo mau ada maintenance, bbrp jam sebelumnya kasih notif!! Lahh ini kagak ada notif apa2, tau2 maintenance ampe jam 04:15. Itupun kalo kelar sesuai jadwal, kadang bisa melar."
Pengguna Google,1,2024-05-18 18:49:40,"Sering maintance nggak jelas, harus nya sih sekelas BCA sebelum maintance ada pemberitahuan akan ada maintance,mana uang buat bayar makan via qris lagi:?("
Pengguna Google,4,2024-05-18 18:47:16,Saran saya coba tambah lagi outlet atm bca atau cabang di daerah kabupaten yg jauh dari kota agar orang seperti saya dapat tarik tunai dgn mudah.
Pengguna Google,1,2024-05-18 18:34:19,GA JELAS PAKE ADA MAINTENANCE 4 JAM PARAH LU BANK PALING TOP. DI INDONESIA KACAU. PASTI DI JAWAB NYA MOHON MAAF BLA BLA HAHAH PEA
Pengguna Google,1,2024-05-18 18:25:10,Pemeliharaan sistem busett sampe jam 4 subuh .... Makin Parahh aja ni bca
Pengguna Google,5,2024-05-18 18:19:24,Aplikasi yang sangat bagus
Pengguna Google,1,2024-05-18 18:16:36,Maintaince mulu
Pengguna Google,1,2024-05-18 18:13:37,Gangaun terus
Pengguna Google,1,2024-05-18 18:12:09,Pemeliharaan ga jelas
Pengguna Google,1,2024-05-18 18:08:10,Sering perbaikan mana nyampe 4jam orang butuh transaksinya cpt
Pengguna Google,1,2024-05-18 18:04:00,"ini apk juara 1 indonesia tererror, ikut lomba aja biar dpt piala, malam minggu perbaikan terus."
Pengguna Google,5,2024-05-18 16:44:27,Terbaik
Pengguna Google,1,2024-05-18 15:54:54,halo admin saya penguna bca udah lama karena memang gak ribet tapi akhir2 ini knapa potongan saya semakin besar yg biasanya 15ribu perbulan sekrang knpa bisa jadi 23ribu..
Pengguna Google,1,2024-05-18 15:24:01,"Please!! Susah bgt urusan sama CS BCA, makan pulsa hampir ratusan ribu itupun masalah blm beress. Knapa ga dikasih di dalem aplikasi aja CS'nya, dikit2 telpon makan pulsa."
Pengguna Google,5,2024-05-18 15:14:21,Sangat membantu sekali
Pengguna Google,5,2024-05-18 15:01:10,"Udah the best sih BCA . cuma mau kasih saran UI nya dirubah biar lebih modern seperti aplikasi bank""lainya."
Pengguna Google,1,2024-05-18 13:17:24,Aplikasi GK bagus. Ganti hp mau verivikasi slalu gagal. Kurang bagus
Pengguna Google,5,2024-05-18 12:30:52,mantap bca
Pengguna Google,5,2024-05-18 12:20:49,"Admin,kalau bisa di daerah padat penduduk jalan M.Said Kec.Sungai kunjang kel.loa bahu samarinda kota provinsi Kalimantan timur ,atm BCA nya di tambah,yang ada hanya satu dan hampir sering erorr. Terima kasih min"
Pengguna Google,1,2024-05-18 12:12:07,Tiap kali isi saldo selalu dipotong Rp 10.000
Pengguna Google,5,2024-05-18 11:43:32,bagus skrg ada notif kalo ada yg transfer biasa nya hrs selalu cek mutasi dlu
Pengguna Google,1,2024-05-18 10:22:54,APLIKASI AMPAAAAASS. 30 LEBIH PERCOBAAN SELALU GAGAL TERUS.
Pengguna Google,1,2024-05-18 09:33:52,"Jangan pernah daftar buat buka rekening baru di apk ini, cuman ngambilin pulsa doang apk nya suka ngeclose sendiri"
Pengguna Google,1,2024-05-18 09:02:38,Gak jelas.. Sebulan 2 kali potongan.. Asu
Pengguna Google,5,2024-05-18 08:40:31,sangat membantu sekali dlm bertransaksi
Pengguna Google,2,2024-05-18 08:32:35,"Pada Kantor BCA cabang Kertosono, petugas tidak dapat memberikan pelayanan maksimal ketika ada salah satu nasabah yang membutuhkan bantuan terkait penginstalan dan pendaftaran akun di BCA mobile. Petugas tersebut malah menyudahi sesi nasabah tersebut dan menyuruh nasabah pergi bahkan sebelum aplikasi BCA Mobile terinstal, akhir nya hingga saat ini nasabah masih belum dapat menggunakan BCA Mobile karena petugas yang tidak bertanggung jawab dan tidak dapat melayani kebutuhan nasabah dengan baik."
Pengguna Google,1,2024-05-18 07:58:44,"BCA SEKARANG ISTILAH BERAK TANPA MAKAN, JENIS KARTU BIRU. 50RIBU WAJIB ADA DI REKENING TABUNGAN DAN BELUM POTONGAN PAJAK PERBULAN. UANG KURANG DARI 50RIBU ATAU 49999,00 AKAN HILANG DARI REKENING + 15RIBU PPN. SAYA SEGERA PINDAH KE BANK LAIN, TERIMAKASIH ATAS LAYANANNYA SELAMA INI."
Pengguna Google,2,2024-05-18 07:35:39,DAN TERJADI LAGI TRANSFER VIA EWALET TIDAK MASUK...SALDO...CEK MUTASI TERTERA SALDO MASUK...AKAN TETAPI SALDO TETAP NOL....DAN CEK MUTASI KELUAR DAN MASUK TIDAK ADA KOSONG...JADI ITU UANG BELUM MASUK DAN TIDAK ADA...ANEH BINGUNG ????
Pengguna Google,3,2024-05-18 07:12:43,"Gimana nih, padahal pulsa saya ada tapi SMS balasan verifikasi ny tidak pernah masuk"
Pengguna Google,5,2024-05-18 07:07:09,cara cepat untuk bertransaksi
Pengguna Google,4,2024-05-18 06:03:19,"Verifikasi di HP baru ribet otp tidak masuk padahal smuanya lancar dan pulsa ada, gmna ini ada solusi tidak ya"
Pengguna Google,1,2024-05-18 05:53:14,"Jika ada pemotongan admin atau biaya bulanan harusnya ada keterangan lah bukan tiba2 saldo berkurang gak ada keterangan transaksi edan aplikasi ini, BCA itu udah termasuk bank besar lhooo masak kayak bank plecit..."
Pengguna Google,2,2024-05-18 05:20:23,Saya kasih bintang dua. Karena transfer dari dana ke Mobile satu hari tak kunjung masuk saldonya. Ada apa dengan BCA?
Pengguna Google,1,2024-05-18 05:13:49,biaya adminnya nambah katanya pas bikin 14 rbu kok skrng malah 19 rbu
Pengguna Google,1,2024-05-18 04:50:05,"Pemotongan biaya admin per bulan gak jelas, cs online nya sama aja lebih gak jelas, gak bisa menjelaskan dengan jelas apa kemauan nasabah, katanya pelayanan nya terbaik, jadi ragu untuk melanjutkan jadi nasabah"
Pengguna Google,4,2024-05-18 04:26:26,"Saran.... Dikasih Notifikasi, kalau ada Transferan Masuk, mau dari sesama Bca atau Bank lain..."
Pengguna Google,5,2024-05-18 04:21:23,"Bagus, namun untuk mutasi tidak di sediakan saldo awal dan saldo ahkir setelah transaksi. Hanya histori saja. Mohon di sempurnakan lagi."
Pengguna Google,5,2024-05-18 04:02:36,Mantap
Pengguna Google,5,2024-05-18 00:46:15,mantap pokoknya
Pengguna Google,5,2024-05-18 00:33:21,Baik
Pengguna Google,2,2024-05-18 00:31:33,kenapa fevikasi muka selalu gagal
Pengguna Google,1,2024-05-18 00:20:00,"Bukan tempat penyimpan uang yg aman, uang nya ilangan mulu, saya nyesel taro uang di sini"
Pengguna Google,1,2024-05-18 00:12:17,"baru buka rekenin, nyoba di isi saldo 80k, eh cek saldo ada 10k, gada keterangan gada riwayat atau mini statmen nya, ada yang pernah ngalamin"
Pengguna Google,1,2024-05-17 20:17:00,Semenjak vermuk jadi sulit karna kamera hp saya rusak
Pengguna Google,1,2024-05-17 20:00:00,lgi2 saldo k ptong.. aneh bngt. kmbliin dong saldo gue yg td nya 200 ribu jd 182 ribu. rugi lm2 gue kyk gni. kcwa sm BCA. biaya admin 14ribu anehh bngt
Pengguna Google,5,2024-05-17 18:44:50,Makasih
Pengguna Google,5,2024-05-17 18:43:36,Ok sip
Pengguna Google,1,2024-05-17 17:56:49,Baru 2 hari buka rekening eh sdh di potong aja biaya admin bulanan. Kocak kocak
Pengguna Google,1,2024-05-17 16:58:26,Biaya adminnya naikkk 😭😭😭
Pengguna Google,1,2024-05-17 16:15:29,"Potongan besar kali padahal baru buka tabungan belum sampai sebulan sudah hampir 100ribu di ambil. Awalnya 50ribu di jelasin biaya admin, kartu dll, tapi gak lama cek lagi hilang 25ribu jrit"
Pengguna Google,4,2024-05-17 16:15:08,Kok saldo tiba2 kepotong 10K Pdhl udah bayar biaya admin bulan ini ?
Pengguna Google,1,2024-05-17 15:45:12,"apk potongan terus, sebulan masa kena potongan 3x ,19 rb sekali potongan, cobalah bca diperbaiki , saya sangat kecewa pakai bca"
Pengguna Google,1,2024-05-17 15:17:18,"Aplikasi sampah, veruk y ribet. Kalah sama aplikasi sebelah Sampah"
Pengguna Google,1,2024-05-17 14:54:56,"untuk BCA, kenapa di Mutasi Rekening tidak tertulis sisa saldo setelah transfer atau terima???"
Pengguna Google,5,2024-05-17 14:42:07,kenapa saya gak bisa donload aplikasi ini. dan katanya aplikasi ini belum komtubet di perangkat ini
Pengguna Google,1,2024-05-17 14:39:07,Setor tunai 150 masuk ke rekening 140??? 10 ribunya kmn???
Pengguna Google,1,2024-05-17 14:24:42,"maaf sebelumnya karena saya masih awam memakai apk ini, tapi maaf ini kenapa ya saldo saya hilang dan terus berkurang dalam tempo 3 hari, padahal saya tidak melakukan transaksi sama sekali dan tidak ada info saldo itu digunakan untuk apa, awal bikin akun isi saldo 50k terus yg masuk cuma 40k, 10k nya pengendapan, habis itu 25k hilang padahal ga dipakek samsek sisa 15k, habis itu dicek dihari yg sama tinggal 5k, tolong beri penjelasan yg logis dan akurat, terimakasih dan maaf saya kasih bintang 1"
Pengguna Google,3,2024-05-17 14:24:21,"maaf, yang baru ini tidak ada history potongan admin di mutasi rekening. tolong dikembalikan lagi. versi sebelumnya dana yang berkurang semua tercantum di mutasi rekening meski potongan admin."
Pengguna Google,5,2024-05-17 13:59:03,Sangat membantu bagi saya yang baru mengunakankan ATM bca mobile 😇
Pengguna Google,1,2024-05-17 13:54:05,Apalah mau buka rekening aja susah banget.
Pengguna Google,2,2024-05-17 13:42:06,"Saya mau buka rekening baru terus silahkan konfirmasi nomor telfon anda melalu sms sudah dikirim lewat sms pas masuk bca mobile malah ulang dari awal sampe pulsa habis, ini gimana?"
Pengguna Google,5,2024-05-17 13:17:53,Selamat malam ibu/BPK a Mohon di bantu saya sudah transfer uang ..saldo sudah berkurang tapi status di inbox nya tidak ada
Pengguna Google,5,2024-05-17 12:24:59,Sangat bagus
Pengguna Google,5,2024-05-17 12:15:10,Keren
Pengguna Google,1,2024-05-17 11:52:09,"Sangat tidak rekomen,saya pakai bank ini karna tuntutan kerja,itupun langsung saya tranfer ke bank mandiri,masa transaksi pulsa kartu telkomsel saja tidak bisa udah gitu susah lagi kalo mau liat saldo harus login dulu,ribet sekarang itu jamanya yg simpel² GIMANA BCA❓🥱"
Pengguna Google,5,2024-05-17 09:50:30,Bca ter the best pokonya👍
Pengguna Google,3,2024-05-17 09:44:13,"Loadingnya lemot sinyalnya merah terus,tolong diperbaiki"
Pengguna Google,5,2024-05-17 09:32:51,Sangat membantu sekali dalam perjalanan dan bertransaksi Timakasih BCA🙏🏼🙏🏼
Pengguna Google,5,2024-05-17 08:52:38,Oke
Pengguna Google,5,2024-05-17 07:49:16,Halo bca saya isi paket data ke kartu 3 saldo sudah terpotong tpi paket data belum sampai? Apakah refund secara otomatis?
Pengguna Google,5,2024-05-17 07:32:45,Membatu sekali ngga perlu ke ATM kalau mau transfer kemana mana mantap sukses selalu BCA ku😊
Pengguna Google,3,2024-05-17 07:19:03,Saya baru buka rekening tapi knpa nggak bisa transaksi di aplikasinya?
Pengguna Google,1,2024-05-17 07:14:34,Kenapa kok selalu di suruh instal.padahal sudah saya instal.
Pengguna Google,5,2024-05-17 07:09:14,Memuaskan dgn mobil benkking BCA
Pengguna Google,1,2024-05-17 06:48:13,"Udah 2x uninstal, dah coba ratusan x otp gamasuk masuk. Parah!"
Pengguna Google,5,2024-05-17 05:40:54,Bagus sejauh ini layanan BCA
Pengguna Google,5,2024-05-17 05:06:32,Hidup di bikin simpel dengan adanya bca Mobile....
Pengguna Google,5,2024-05-17 04:25:37,BCA memang ok dipertahankan pelayanan & fasilitasnya
Pengguna Google,5,2024-05-17 04:22:16,sangat praktis
Pengguna Google,3,2024-05-17 04:02:47,susah kali masuknya... udh diverifikasi bs masuk tp pas liat saldo gak bs harus ada kode otp sdgkan kode otp gak terkirim2 ke nomer axis ku
Pengguna Google,5,2024-05-17 03:51:57,"Bisa minta whatsApp baca mobile ga ,soalnya m-banking saya lagi bermasalah terima kasih"
Pengguna Google,5,2024-05-17 03:39:23,Sangat mudah ya transaksi ada nya m bca
Pengguna Google,5,2024-05-17 03:08:12,Muantap kreeeeen
Pengguna Google,5,2024-05-17 02:27:09,Bagus
Pengguna Google,5,2024-05-17 02:23:58,Bagus terpercaya
Pengguna Google,1,2024-05-17 02:19:46,"Saldo kepotong dari 27 Maret 2024 transaksi gagal tapi saldo kepotong, telpon halo BCA sudah dibuatin laporan paling lambat tgl 16 Mei 2024 dana kembali. Nyatanya 17 mei ditelpon kembali ternyata tgl 8 Mei sudah closed kasusnya karna keluhan ditolak. 3 ORANG CS DITELPON NGOMONG SAMA ""DANA PASTI KEMBALI"" HALAHHH"
Pengguna Google,1,2024-05-17 01:16:42,"Sudah masuk sampe berpuluh2 x tpi g masuk2,,,mbok yaw di perbaiki,,agar nasabah nyaman,,,"
Pengguna Google,5,2024-05-17 00:25:18,Sangat memuaskan
Pengguna Google,5,2024-05-17 00:03:07,aktifny lancar
Pengguna Google,5,2024-05-16 23:59:44,Bgus
Pengguna Google,5,2024-05-16 22:41:25,"Kenapa pas mau cek saldo di suruh hubungi halo BCA ya? Gatau kendalanya dimana, kartunya sesuai, jaringan bagus, apk nya udah di perbarui juga. Cuma emang udah lama ga aku buka"
Pengguna Google,5,2024-05-16 22:36:59,Mantap
Pengguna Google,1,2024-05-16 20:37:58,ga bisa2 login!!!!
Pengguna Google,5,2024-05-16 20:08:26,Terimakasih cepat respon
Pengguna Google,1,2024-05-16 17:30:30,"mau transfer ttp gabisa,pdhl udah bela2.n malem2 ke atm buat registrasi nomor telpon m.banking nya."
Pengguna Google,3,2024-05-16 16:35:05,"Parah BCA sekarang transaksi gagal tapi saldo ke potong, di tlfn cs udah konfirmasi, masa harus nunggu 20 hari kerja buat saldo kembali lgi ke atm, mana duit gk da lagi. Padahal gk gede cuman 180 rb doang"
Pengguna Google,2,2024-05-16 16:25:04,"kenapa sekarang mbangking bca harus pengkinian data, saya jadi gk bisa menggunakan m bangking saya"
Pengguna Google,5,2024-05-16 15:03:06,Mbanking saya kok kl ada yg transfer tidak ada notif ya. Jdi kalau ada transferan langsung lihat ke saldo. Gimana ya caranya biar ada notif masuk transferan
Pengguna Google,5,2024-05-16 14:51:46,Keren
Pengguna Google,2,2024-05-16 14:25:00,Otp tidak keluar
Pengguna Google,5,2024-05-16 14:15:46,Ok terimakasih ka informasi nya
Pengguna Google,1,2024-05-16 13:38:12,Tidak bisa Log in karena foto KTP dan foto terbaru tidak terverifikasi !
Pengguna Google,5,2024-05-16 13:14:32,Sangat cepat
Pengguna Google,1,2024-05-16 12:38:13,"Tidak bisa di bantu jika sedang bekerja di luar negri, mbanking terblokir dan sudah telpon cs bca lalu disuruh registrasi ulang .. Ujung2nya di aplikasi ada tulisan harus regis di atm nya, di sini tidak ada atm bca dan Akhirnya saya tidak bisa melakukan transaksi apapun via bca selama 1 tahun lebih, tetapi biaya admin perbulan tetap berjalan"
Pengguna Google,5,2024-05-16 12:11:52,Baik
Pengguna Google,1,2024-05-16 09:57:22,"Halo min. Kenapa setiap saya buka BCA mobile pake paket data, indikatornya selalu merah. Hanya bisa hijau jika menggunakan wifi. Saya pakai xiaomi 13T min..mohon d cek. 🙏"
Pengguna Google,4,2024-05-16 09:55:06,Terbantu sangat disaat darurat bisa ngecek dr rumah keuangan semoga makin maju LG
Pengguna Google,5,2024-05-16 08:24:07,Aneh ni
Pengguna Google,5,2024-05-16 07:52:25,Mempermudah sgala transaksi
Pengguna Google,5,2024-05-16 07:09:51,Tolong d tambahkan fitur notifikasi transaksi masuk seperti bank lain. agar lebih mudah transaksi
Pengguna Google,1,2024-05-16 07:01:20,Sekarang2 bnyk error nih apk.... menghambat sekali
Pengguna Google,5,2024-05-16 06:48:38,Sering banget gangguan sinyal merah terus tolong diperbaiki donk apa perlu pake VPN ini aplikasi
Pengguna Google,3,2024-05-16 06:29:11,"Gara2 ganti karu tlp utama langsung susah masuk nya, mau narik tunai pake m-bca juga susah"
Pengguna Google,1,2024-05-16 06:09:23,Indikator MERAH TERUUUS
Pengguna Google,5,2024-05-16 05:58:41,Dgn adanya BCA Mobile sangat mudah tdk hrs cape
Pengguna Google,5,2024-05-16 05:56:53,"indikator lampu, merah terus. ga berubah. jadi susah cek saldo atwpun transfer. gmna solusinya"
Pengguna Google,3,2024-05-16 05:33:10,Indikator nya knpa merah terus sih. Dari smlm smpe skrg. Jaringan internet lancar tp indikator nya merah
Pengguna Google,4,2024-05-16 05:27:08,Pak tolong bca skrang sering gangguan ini mw di pake tapi koneksinya merah trus padahal saya pake data untuk masuknya tlong bantu untuk masuk
Pengguna Google,5,2024-05-16 05:24:59,Ok
Pengguna Google,5,2024-05-16 05:23:47,Halo ini kenapa indikatornya merah terus dari kemarin ya?
Pengguna Google,1,2024-05-16 05:19:24,"Knp indikator dr kmrin merah terus, jd gk bs melakukan transaksi.?"
Pengguna Google,5,2024-05-16 05:08:05,Kenapa mau transaksi susah sekali lampu masih merahh terus
Pengguna Google,5,2024-05-16 04:55:44,Okey
Pengguna Google,1,2024-05-16 04:47:49,Merah mulu kenapa ini mbca
Pengguna Google,1,2024-05-16 04:41:31,Tolong perbaiki lagi lah BCA mobile ko dari kemarin sampe sekarang lemot terus nunggu centang biru hijau aja sampe Berjam jam padahal sinyal bagus
Pengguna Google,2,2024-05-16 04:35:24,"Min ini knp jaringan smua lancar tp knp buat transaksi ga bs sih, indikator merah terus...dari kemaren..... jd bikin ribet.😰"
Pengguna Google,5,2024-05-16 04:30:35,makin bagus
Pengguna Google,5,2024-05-16 04:16:23,bca emang terbaiikk
